Member id,No of Calls,Gender (F=1/M=0),income
26200,0,0,436139
26202,0,0,438007
26204,0,1,439901
26209,0,0,282468
26210,0,0,485736
26213,0,0,118279
26215,0,1,388724
26216,0,0,411584
26219,0,1,406422
26224,0,0,424288
26225,0,0,165869
26226,0,0,316668
26228,0,1,404847
26230,0,0,290379
26238,0,1,250803
26244,0,1,350128
26245,0,1,362181
26249,0,0,248794
26251,0,0,321121
26252,0,1,486889
26254,0,0,185202
26258,0,1,482359
26264,0,1,79647
26265,0,0,249444
26267,0,0,451387
26268,0,0,22144
26275,0,1,293150
26278,0,1,29602
26285,0,0,58623
26288,0,1,27073
26304,0,1,407555
26306,0,1,104681
26308,0,0,448551
26310,0,0,137458
26312,0,1,336500
26313,0,0,33211
26315,0,1,425096
26316,0,1,223048
26319,0,1,104137
26322,0,1,422086
26333,0,1,84687
26338,0,1,383074
26339,0,0,248762
26343,0,1,311396
26346,0,0,482163
26352,0,1,95180
26355,0,0,346419
26364,0,0,349015
26365,0,1,446003
26370,0,0,468291
26372,0,0,287323
26380,0,0,315202
26382,0,1,364061
26383,0,1,11270
26384,0,1,440715
26387,0,1,113987
26389,0,1,258833
26390,0,0,62145
26391,0,1,107549
26394,0,1,178761
26399,0,0,371295
26408,0,1,399569
26409,0,1,187917
26410,0,1,68050
26415,0,1,236793
26416,0,0,21995
26417,0,0,312685
26418,0,0,498636
26422,0,0,89577
26429,0,0,163980
26432,0,0,241530
26434,0,0,17962
26439,0,1,266409
26445,0,0,300861
26450,0,1,73891
26451,0,0,439785
26455,0,1,490292
26457,0,1,374139
26459,0,1,366431
26460,0,1,226941
26462,0,1,440400
26465,0,1,302005
26479,0,1,492416
26481,0,1,14636
26483,0,0,298242
26486,0,1,232318
26488,0,0,426586
26489,0,0,207079
26491,0,0,111359
26504,0,0,387940
26507,0,1,257709
26508,0,0,77202
26516,0,0,301631
26518,0,0,486852
26520,0,0,115410
26522,0,1,292061
26525,0,1,103428
26526,0,1,124231
26538,0,1,365395
26542,0,0,342987
26545,0,0,160715
26549,0,1,400443
26553,0,0,11223
26556,0,1,21367
26567,0,0,483437
26572,0,1,456188
26578,0,0,298483
26579,0,0,357561
26581,0,0,354239
26585,0,1,149392
26586,0,1,287191
26587,0,1,343540
26589,0,1,479898
26593,0,1,278554
26594,0,1,174053
26598,0,1,232106
26610,0,1,412120
26611,0,0,439080
26613,0,0,466290
26616,0,0,10267
26620,0,1,483445
26630,0,1,461071
26639,0,1,288670
26642,0,0,178653
26645,0,0,474605
26646,0,0,304175
26648,0,1,10939
26649,0,0,26787
26651,0,0,175288
26658,0,1,269496
26659,0,1,342302
26660,0,1,226696
26661,0,0,381315
26666,0,1,184487
26668,0,1,32787
26669,0,1,81279
26673,0,1,180731
26674,0,1,352761
26678,0,1,130674
26680,0,1,188755
26685,0,0,127252
26687,0,1,484848
26689,0,0,415630
26691,0,0,71272
26694,0,0,275507
26697,0,0,208822
26699,0,1,100719
26701,0,1,191619
26704,0,1,200330
26705,0,1,134138
26710,0,0,16448
26711,0,0,105533
26715,0,0,90602
26718,0,0,458000
26720,0,0,118649
26721,0,0,17640
26736,0,0,117613
26737,0,1,81030
26738,0,0,119316
26743,0,1,342504
26745,0,1,20611
26747,0,0,444461
26748,0,0,421658
26749,0,0,183991
26756,0,1,137389
26758,0,1,392095
26765,0,0,202804
26768,0,1,374532
26770,0,0,67054
26772,0,1,382183
26779,0,1,273305
26789,0,0,378799
26797,0,0,300588
26798,0,0,483931
26799,0,1,132570
26803,0,0,398340
26807,0,1,152250
26815,0,0,251225
26817,0,1,279656
26822,0,1,340374
26826,0,1,33354
26828,0,0,228848
26831,0,1,428523
26838,0,1,46820
26846,0,1,366464
26852,0,0,164860
26855,0,0,162904
26864,0,0,283739
26872,0,0,102483
26889,0,0,88208
26890,0,1,217211
26894,0,0,440720
26895,0,0,410238
26897,0,1,486057
26901,0,1,246528
26904,0,0,257121
26905,0,0,498784
26907,0,1,337963
26911,0,1,148143
26921,0,0,277919
26925,0,0,142327
26928,0,1,496669
26930,0,1,80888
26933,0,1,417041
26944,0,1,286893
26948,0,1,136127
26951,0,1,61913
26957,0,1,22734
26961,0,0,296451
26962,0,1,248044
26965,0,1,187614
26971,0,1,166073
26974,0,1,465104
26976,0,0,385948
26977,0,1,58050
26989,0,1,237151
27022,0,0,464096
27023,0,0,62582
27032,0,1,276984
27033,0,1,37475
27034,0,1,451874
27036,0,0,58597
27039,0,1,458586
27045,0,0,289944
27048,0,0,53244
27052,0,0,437948
27060,0,1,495089
27061,0,0,338328
27068,0,1,274024
27072,0,0,425575
27074,0,1,167831
27075,0,0,69164
27076,0,1,316009
27077,0,0,243111
27080,0,1,79393
27082,0,0,114096
27083,0,0,355560
27086,0,0,368907
27088,0,0,233595
27092,0,1,241811
27095,0,1,88070
27096,0,0,353694
27098,0,0,220275
27113,0,1,16268
27115,0,1,457132
27116,0,0,261200
27118,0,1,114634
27120,0,0,282136
27125,0,1,160587
27126,0,0,92309
27139,0,1,38918
27147,0,1,358550
27148,0,0,371274
27150,0,0,234212
27152,0,0,144033
27154,0,1,26970
27157,0,0,11097
27175,0,0,266149
27181,0,1,289477
27186,0,1,196777
27187,0,0,216137
27188,0,1,421601
27191,0,0,405636
27195,0,0,431883
27196,0,1,166901
27198,0,0,380578
27199,0,0,463472
27200,0,1,54046
27204,0,0,388841
27205,0,0,355192
27211,0,0,63613
27214,0,0,428835
27215,0,0,64866
27216,0,1,319517
27217,0,0,226875
27221,0,1,181016
27225,0,0,433437
27227,0,0,109511
27230,0,1,388333
27231,0,1,234334
27236,0,1,287534
27238,0,0,20305
27241,0,0,46876
27244,0,1,127547
27252,0,0,301698
27253,0,0,87800
27255,0,0,118173
27259,0,0,457669
27261,0,1,466793
27262,0,1,478841
27264,0,0,163445
27269,0,1,185764
27271,0,0,478248
27274,0,1,275011
27281,0,1,428368
27282,0,0,140882
27283,0,1,130411
27284,0,0,308875
27286,0,1,176042
27288,0,1,223323
27294,0,0,453711
27297,0,1,139103
27298,0,1,311507
27299,0,1,11284
27315,0,1,483626
27319,0,1,143743
27320,0,1,38431
27323,0,1,18169
27326,0,0,379389
27327,0,0,446026
27332,0,0,275350
27334,0,0,216366
27335,0,1,172830
27337,0,0,291325
27338,0,1,269368
27341,0,0,247017
27351,0,0,164427
27352,0,0,171447
27353,0,1,197119
27357,0,1,469273
27369,0,1,183755
27370,0,1,43131
27383,0,0,36063
27385,0,0,306006
27402,0,1,15998
27407,0,1,325487
27411,0,1,289819
27412,0,0,366837
27419,0,0,124575
27431,0,1,435810
27434,0,1,368611
27436,0,1,244619
27449,0,0,101322
27452,0,1,149859
27453,0,0,150881
27461,0,1,78091
27463,0,0,22727
27464,0,0,263288
27468,0,1,131340
27470,0,0,475504
27472,0,0,244687
27476,0,0,27332
27482,0,1,476550
27483,0,0,242968
27485,0,1,394671
27486,0,0,111942
27496,0,0,365517
27504,0,1,464362
27505,0,0,431087
27506,0,1,357114
27509,0,1,47916
27511,0,1,420390
27524,0,0,242600
27528,0,1,291278
27532,0,0,449312
27533,0,1,37392
27534,0,0,218293
27537,0,1,271419
27539,0,0,499913
27540,0,0,165220
27544,0,1,34963
27545,0,0,288650
27546,0,1,236287
27551,0,0,137870
27565,0,1,366075
27566,0,0,479666
27568,0,1,344360
27570,0,0,356217
27575,0,1,126383
27576,0,0,51229
27579,0,1,148563
27581,0,0,253690
27583,0,1,43252
27584,0,0,481933
27585,0,1,21676
27597,0,0,424007
27606,0,1,393240
27611,0,0,111893
27625,0,0,379625
27627,0,1,29957
27634,0,1,433123
27635,0,1,324112
27636,0,0,318932
27637,0,0,373055
27640,0,0,272906
27642,0,1,380336
27643,0,0,277385
27647,0,0,394243
27649,0,0,224685
27655,0,1,460212
27656,0,1,291737
27662,0,1,31072
27665,0,1,283262
27671,0,0,26116
27673,0,0,155001
27678,0,1,369808
27682,0,1,82001
27686,0,1,349288
27687,0,0,443651
27688,0,1,468346
27690,0,1,156689
27693,0,0,454424
27699,0,1,157946
27701,0,1,141236
27705,0,1,194695
27706,0,0,95738
27708,0,0,239767
27709,0,1,180133
27710,0,0,337350
27711,0,1,464131
27714,0,0,285620
27715,0,1,131168
27716,0,0,437282
27717,0,0,284926
27718,0,0,81784
27721,0,0,249847
27722,0,1,336493
27723,0,1,54762
27724,0,1,48608
27725,0,0,277262
27726,0,0,246212
27728,0,1,92002
27729,0,0,80904
27730,0,0,116497
27741,0,0,59264
27744,0,0,315888
27749,0,0,223267
27752,0,0,126316
27758,0,0,425983
27759,0,0,88746
27760,0,1,210624
27762,0,1,305401
27764,0,1,164754
27765,0,0,191800
27769,0,1,381900
27773,0,0,111559
27774,0,1,202274
27777,0,1,143348
27782,0,0,416788
27785,0,1,58912
27790,0,1,404994
27792,0,1,275569
27794,0,1,396714
27797,0,1,227755
27799,0,0,493148
27801,0,1,11113
27802,0,1,58556
27803,0,1,120036
27810,0,0,309168
27814,0,0,217940
27816,0,1,289775
27820,0,0,457703
27822,0,1,218054
27826,0,1,91981
27828,0,0,336846
27829,0,0,104020
27830,0,1,354966
27831,0,1,332236
27832,0,0,239061
27833,0,0,29134
27835,0,0,260887
27837,0,0,201659
27838,0,0,136291
27840,0,1,419137
27841,0,0,117803
27844,0,1,202428
27847,0,0,437569
27853,0,1,61611
27860,0,1,46241
27861,0,0,232185
27862,0,0,48918
27865,0,1,263413
27867,0,1,305638
27883,0,0,81140
27884,0,0,133202
27887,0,0,445701
27893,0,1,59430
27894,0,0,186057
27901,0,0,125207
27909,0,1,175184
27915,0,0,311079
27921,0,0,88089
27933,0,0,68935
27943,0,1,197074
27946,0,0,137229
27949,0,1,276712
27954,0,1,494114
27957,0,1,431758
27961,0,0,345801
27963,0,1,363656
27969,0,1,480735
27974,0,0,139282
27979,0,1,466086
27981,0,1,183285
27982,0,0,397705
27983,0,1,78551
27988,0,0,80710
27994,0,1,100369
28001,0,1,98307
28003,0,0,270398
28009,0,1,469114
28011,0,1,35112
28012,0,1,185153
28014,0,0,306817
28015,0,0,11878
28016,0,1,59074
28019,0,1,309732
28021,0,1,136960
28026,0,1,170143
28027,0,0,331826
28032,0,1,54333
28038,0,0,195926
28045,0,1,104396
28046,0,0,116008
28048,0,1,207402
28064,0,0,88326
28065,0,1,364511
28073,0,1,292671
28074,0,1,374849
28078,0,1,301636
28079,0,0,310330
28081,0,0,101132
28085,0,0,498262
28088,0,0,268939
28090,0,1,447734
28091,0,1,269587
28093,0,0,73024
28094,0,0,115296
28095,0,0,19495
28098,0,1,491230
28103,0,1,483113
28108,0,0,449963
28112,0,0,382081
28116,0,0,442168
28120,0,1,413635
28123,0,1,319824
28126,0,0,75634
28129,0,1,369676
28138,0,0,91881
28140,0,0,436133
28156,0,1,424891
28158,0,1,243741
28159,0,0,351587
28164,0,0,320085
28171,0,1,459589
28173,0,1,257200
28174,0,0,219079
28178,0,0,465632
28187,0,0,128224
28191,0,0,362984
28193,0,0,232231
28197,0,1,356176
28201,0,0,381837
28204,0,0,24081
28205,0,0,176329
28212,0,0,473586
28214,0,0,332040
28238,0,0,344337
28240,0,1,65674
28244,0,0,260956
28245,0,0,44981
28251,0,0,474420
28255,0,0,447070
28256,0,1,229479
28260,0,0,474120
28268,0,0,396698
28270,0,1,416011
28276,0,0,95378
28279,0,0,493449
28292,0,0,297444
28297,0,0,92890
28302,0,0,490490
28309,0,0,328239
28310,0,1,400969
28313,0,0,173602
28316,0,0,455323
28318,0,1,428322
28319,0,1,422157
28321,0,1,343741
28322,0,1,82393
28328,0,0,330008
28329,0,0,52326
28330,0,0,215988
28332,0,0,477828
28336,0,1,274492
28337,0,0,214915
28339,0,0,395050
28342,0,0,439221
28346,0,1,359582
28350,0,1,458065
28354,0,1,483525
28358,0,1,470588
28362,0,1,267185
28380,0,0,189730
28383,0,0,434464
28389,0,1,123671
28392,0,1,150900
28397,0,0,318185
28404,0,0,377393
28405,0,0,69958
28406,0,0,94358
28412,0,1,499379
28414,0,0,333693
28415,0,1,416398
28419,0,0,287893
28421,0,1,224861
28422,0,0,463092
28423,0,0,23436
28424,0,0,452084
28429,0,1,142344
28432,0,0,462520
28433,0,0,144780
28434,0,0,239365
28435,0,1,369430
28440,0,0,229242
28441,0,0,258520
28442,0,1,298576
28444,0,1,166468
28447,0,1,46313
28449,0,1,40125
28455,0,0,202290
28456,0,0,99636
28461,0,0,474185
28464,0,0,493260
28466,0,1,321837
28479,0,1,109869
28483,0,0,241295
28484,0,0,371469
28485,0,1,488161
28487,0,0,309237
28488,0,0,107784
28491,0,1,95146
28493,0,0,331660
28495,0,1,60941
28499,0,1,142513
28500,0,0,489609
28502,0,0,134226
28506,0,0,207056
28507,0,0,496871
28508,0,0,74680
28510,0,0,187022
28511,0,1,482489
28515,0,0,182121
28516,0,0,97749
28520,0,0,201338
28522,0,0,144409
28523,0,0,61019
28524,0,1,195802
28528,0,1,366775
28536,0,0,248247
28537,0,0,244712
28538,0,1,281512
28541,0,0,331022
28543,0,1,143357
28547,0,0,448093
28549,0,1,460184
28551,0,1,159383
28553,0,0,225119
28558,0,0,459197
28559,0,1,115027
28561,0,0,408159
28562,0,1,495183
28565,0,0,320904
28566,0,0,147463
28567,0,0,59056
28568,0,1,347781
28578,0,0,77470
28579,0,0,461445
28584,0,1,241008
28588,0,0,351967
28589,0,0,33283
28590,0,0,416439
28595,0,1,191505
28606,0,0,82752
28610,0,0,304333
28617,0,1,140532
28624,0,1,84647
28632,0,0,97901
28640,0,1,234716
28642,0,0,295226
28650,0,1,371149
28658,0,0,254225
28660,0,1,49157
28669,0,0,91208
28671,0,1,436141
28673,0,1,146218
28685,0,1,331058
28688,0,0,273514
28696,0,0,163243
28701,0,1,95084
28704,0,0,448719
28708,0,1,493526
28709,0,1,421500
28715,0,1,440289
28719,0,1,289864
28722,0,1,331411
28723,0,0,11446
28727,0,1,319406
28728,0,0,249491
28733,0,1,79552
28734,0,1,479768
28736,0,1,135369
28739,0,0,254545
28744,0,1,435451
28750,0,1,296848
28755,0,1,348841
28756,0,1,260673
28757,0,1,136906
28759,0,1,466781
28768,0,0,177985
28769,0,0,470159
28770,0,0,190260
28771,0,1,277232
28774,0,1,364284
28775,0,0,141321
28785,0,0,103551
28787,0,0,184672
28794,0,0,75256
28796,0,0,168373
28797,0,0,252624
28798,0,0,24324
28807,0,0,237325
28811,0,1,490441
28813,0,1,259479
28824,0,1,313967
28826,0,1,146511
28828,0,1,129183
28830,0,1,222374
28831,0,0,452402
28849,0,1,35779
28850,0,1,401429
28853,0,0,360637
28861,0,1,385746
28862,0,0,74695
28868,0,1,327710
28869,0,1,412504
28874,0,0,181595
28875,0,0,434901
28880,0,1,473926
28881,0,1,487451
28890,0,1,313712
28891,0,1,13453
28896,0,0,127368
28899,0,1,457793
28901,0,1,348779
28902,0,1,337550
28904,0,0,65292
28908,0,0,112320
28913,0,1,38684
28914,0,0,122641
28916,0,0,77383
28918,0,0,168420
28921,0,0,154642
28927,0,1,110176
28929,0,1,471988
28936,0,0,161194
28938,0,0,48033
28942,0,0,91983
28944,0,0,259480
28945,0,0,179268
28954,0,0,188020
28956,0,1,344213
28960,0,0,72580
28961,0,0,386594
28962,0,0,209579
28963,0,1,187791
28972,0,1,468882
28973,0,1,447834
28982,0,0,361585
28995,0,0,389718
28996,0,1,476118
29000,0,1,337292
29004,0,0,411271
29005,0,1,340616
29008,0,1,494733
29010,0,0,24478
29011,0,0,51293
29019,0,1,96490
29025,0,1,411929
29033,0,1,368253
29042,0,1,495941
29044,0,1,389648
29048,0,1,127794
29049,0,1,469703
29050,0,1,354118
29055,0,1,31862
29059,0,1,24677
29068,0,0,42786
29070,0,0,190119
29072,0,0,427136
29076,0,0,310696
29078,0,0,319080
29080,0,1,461904
29081,0,1,195017
29082,0,0,152234
29083,0,0,349500
29085,0,1,253227
29087,0,1,103849
29089,0,0,170804
29090,0,0,277414
29102,0,1,231693
29110,0,0,345369
29114,0,0,222708
29118,0,1,110232
29119,0,1,392155
29122,0,0,298958
29124,0,1,493850
29142,0,0,428601
29144,0,0,395925
29145,0,0,338229
29147,0,0,302106
29154,0,1,72441
29159,0,0,177232
29167,0,1,65700
29170,0,1,331984
29172,0,1,177667
29173,0,1,369681
29174,0,0,416609
29181,0,0,492997
29182,0,0,487071
29183,0,1,363847
29185,0,1,400265
29192,0,1,462663
29193,0,1,95909
29195,0,0,334770
29205,0,0,371624
29206,0,1,85652
29210,0,1,141306
29211,0,0,474625
29212,0,1,98533
29213,0,0,125648
29215,0,1,194211
29217,0,1,461761
29224,0,0,130509
29227,0,1,55682
29257,0,1,485436
29259,0,1,248175
29263,0,1,380694
29277,0,0,76345
29288,0,0,48203
29297,0,1,225954
29299,0,1,170905
29301,0,0,446151
29302,0,1,441721
29306,0,1,460869
29311,0,1,445312
29317,0,0,288845
29328,0,0,137080
29331,0,0,316717
29332,0,0,283056
29335,0,0,216289
29336,0,0,156077
29345,0,1,394772
29346,0,1,203107
29349,0,0,103402
29352,0,1,410644
29354,0,0,328885
29378,0,0,244040
29379,0,0,211485
29380,0,1,88845
29387,0,1,421362
29390,0,1,497071
29394,0,0,468250
29397,0,0,294653
29399,0,1,125569
29400,0,0,249839
29401,0,1,482129
29402,0,1,466256
29413,0,1,60429
29414,0,1,370413
29417,0,0,179781
29421,0,0,286554
29422,0,1,307665
29425,0,0,204707
29427,0,1,200606
29429,0,1,478287
29432,0,1,187389
29434,0,0,367650
29436,0,1,252672
29438,0,1,377028
29441,0,0,29266
29446,0,1,472128
29452,0,1,316769
29457,0,0,427488
29458,0,1,15365
29468,0,1,452133
29470,0,1,210475
29476,0,0,321046
29478,0,1,480366
29486,0,0,406046
29487,0,0,252465
29492,0,1,83170
29493,0,1,124266
29495,0,0,289829
29496,0,1,251407
29497,0,1,111957
29500,0,0,35616
29501,0,0,59486
29512,0,0,217754
29513,0,1,184692
29516,0,1,177255
29522,0,0,355754
29526,0,1,245766
29527,0,0,250810
29530,0,1,426608
29532,0,0,75044
29538,0,1,40857
29545,0,1,48749
29550,0,1,110466
29554,0,0,295593
29555,0,0,81571
29557,0,0,133268
29562,0,1,251448
29563,0,0,190201
29572,0,1,34719
29573,0,1,166195
29581,0,0,127248
29582,0,1,476432
29584,0,0,447379
29586,0,0,444764
29587,0,0,313260
29589,0,1,364693
29598,0,0,99685
29610,0,0,40427
29616,0,1,484287
29618,0,1,60940
29621,0,0,14606
29624,0,0,160038
29628,0,1,137596
29630,0,0,90122
29631,0,1,417797
29634,0,1,368412
29636,0,0,236636
29638,0,0,370396
29639,0,0,427650
29642,0,0,240763
29643,0,1,115369
29645,0,0,357350
29646,0,1,104597
29649,0,1,146727
29651,0,0,149442
29652,0,0,490837
29661,0,1,475219
29663,0,0,473164
29666,0,0,203624
29667,0,0,336651
29670,0,0,39399
29681,0,1,38349
29683,0,0,455467
29687,0,1,399008
29692,0,0,412661
29694,0,0,59470
29700,0,1,214682
29703,0,0,437651
29704,0,1,335026
29707,0,1,390806
29711,0,0,468146
29712,0,0,435907
29723,0,1,150147
29726,0,1,252736
29734,0,0,158154
29735,0,0,204654
29736,0,0,120903
29739,0,0,436709
29740,0,0,394214
29744,0,1,294408
29746,0,0,45721
29747,0,0,28204
29756,0,0,100634
29758,0,0,486649
29760,0,0,394381
29762,0,1,56520
29773,0,1,123077
29776,0,0,19336
29778,0,1,339564
29779,0,0,36449
29781,0,0,129576
29786,0,0,174201
29796,0,0,132895
29807,0,0,261715
29811,0,0,244866
29817,0,0,133431
29824,0,1,490371
29826,0,1,276009
29831,0,0,297132
29832,0,1,129593
29833,0,1,420451
29836,0,1,292334
29844,0,0,456343
29846,0,1,220924
29847,0,0,293652
29851,0,0,356701
29858,0,0,78545
29859,0,1,186914
29860,0,1,363619
29864,0,0,175715
29867,0,1,75225
29868,0,1,305072
29872,0,0,161398
29873,0,1,75689
29874,0,0,129018
29878,0,0,418001
29879,0,0,493374
29881,0,1,356620
29885,0,0,63618
29887,0,1,343613
29891,0,0,175569
29898,0,0,446244
29912,0,1,39495
29917,0,1,447481
29920,0,1,435089
29928,0,1,50696
29930,0,0,404846
29934,0,0,186081
29935,0,1,291834
29937,0,1,158957
29938,0,0,70587
29939,0,1,103573
29943,0,1,41625
29944,0,0,82592
29948,0,1,168080
29950,0,1,336225
29954,0,1,391216
29957,0,1,408297
29961,0,0,41807
29963,0,1,96757
29969,0,1,272686
29976,0,1,449673
29985,0,0,387980
29989,0,0,200828
29990,0,0,101060
29992,0,1,280351
30010,0,1,439040
30014,0,1,270417
30019,0,1,465946
30022,0,0,232834
30024,0,0,61312
30032,0,0,492322
30034,0,1,164158
30036,0,0,80010
30039,0,1,249449
30041,0,1,46879
30052,0,1,448550
30066,0,1,487557
30067,0,1,17548
30076,0,1,299598
30077,0,1,315859
30080,0,0,482015
30081,0,0,471690
30083,0,0,427131
30084,0,1,192865
30086,0,0,27107
30092,0,0,209955
30099,0,1,17321
30104,0,1,229586
30106,0,1,129839
30109,0,0,240444
30112,0,1,183899
30113,0,1,155043
30115,0,1,34333
30116,0,1,108202
30118,0,0,11527
30120,0,0,360500
30122,0,0,338325
30123,0,1,322199
30127,0,0,394973
30128,0,1,359573
30132,0,0,483010
30133,0,0,23041
30142,0,0,277264
30151,0,0,119209
30152,0,0,320629
30157,0,0,421037
30160,0,0,90878
30162,0,0,22732
30166,0,1,297586
30168,0,0,336245
30171,0,0,292062
30172,0,0,235981
30176,0,1,401289
30180,0,0,458231
30182,0,0,400747
30184,0,1,117880
30185,0,0,277599
30186,0,0,300642
30189,0,0,396430
30191,0,1,299526
30197,0,1,107743
30200,0,0,54576
30202,0,1,74078
30206,0,1,222777
30207,0,1,69279
30209,0,1,389410
30218,0,1,386385
30223,0,0,338944
30226,0,1,388867
30229,0,0,179632
30230,0,1,475795
30231,0,0,34217
30235,0,0,73427
30238,0,0,100485
30245,0,0,173293
30252,0,0,141147
30258,0,0,33932
30259,0,1,34093
30262,0,1,214139
30263,0,1,204364
30267,0,1,404098
30271,0,0,499092
30272,0,0,100197
30274,0,1,116161
30275,0,0,177346
30280,0,0,185807
30282,0,0,235824
30287,0,1,32704
30290,0,0,67918
30294,0,1,290282
30298,0,0,99837
30300,0,1,287244
30303,0,1,446501
30304,0,1,69384
30309,0,1,178711
30310,0,1,361913
30312,0,1,178647
30314,0,0,169566
30315,0,1,320092
30317,0,1,365143
30318,0,0,144013
30319,0,1,152076
30327,0,1,265452
30331,0,1,127735
